,level_0,index,ID,Brightness,Colorfulness,Entropy,UniqueColors,Keypoints,Color1R,Color1G,Color1B,Color2R,Color2G,Color2B,Image URL,Title,Author,Sales Rank,Date,Review Score
2173,2173,2415,1617831204,0.41858116,44.412551310271844,7.562367999999999,116296,0.06654214123006834,117,97,71,188,153,123,http://ecx.images-amazon.com/images/I/61XMN6RffoL.jpg,Venezuela (Countries of the World (Essential Library)),Aimee Houser,4504320.0,"August 1, 2011",0.0
2174,2174,2417,1613744749,0.65432185,51.938850038253406,7.509889,58600,0.031565891472868216,244,238,218,170,160,147,http://ecx.images-amazon.com/images/I/61IuB-OqdYL.jpg,Frank Lloyd Wright for Kids: His Life and Ideas (For Kids series),Kathleen Thorne-Thomsen,271549.0,"July 1, 2014",4.4
2175,2175,2418,0778742148,0.45211590000000007,65.80944364230126,7.805299000000001,98881,0.03182789317507419,118,93,66,193,155,103,http://ecx.images-amazon.com/images/I/512It6H6XtL.jpg,Graphic America: Radical Republicans,John Perritano,4782288.0,"October 1, 2008",0.0
2176,2176,2419,0736432663,0.75295943,54.50482607571412,6.533494999999999,54418,0.01612352941176471,244,206,219,220,125,165,http://ecx.images-amazon.com/images/I/51lF2dt6qsL.jpg,Beauty: Aurora's Sleepy Kitten (Disney Princess: Palace Pets) (A Stepping Stone Book(TM)),Tennant Redbank,286601.0,"July 22, 2014",4.16
2177,2177,2420,0394829123,0.8236296000000001,87.51623092691307,4.513054,44186,0.012761643835616437,250,245,110,247,245,168,http://ecx.images-amazon.com/images/I/51HCYZBN03L.jpg,Wacky Wednesday (Beginner Books(R)),Theo LeSieg,17229.0,"September 12, 1974",4.83
2178,2178,2421,0385736401,0.47481397,86.34645862061156,6.846311599999999,64632,0.015846547314578,147,106,69,50,113,62,http://ecx.images-amazon.com/images/I/51rDLH5rxUL.jpg,A Fine St. Patrick's Day,Susan Wojciechowski,1147331.0,"October 28, 2008",4.78
2179,2179,2422,1572225629,0.8134751,32.16451345135446,6.863956,13531,0.04380032206119162,235,231,210,228,240,230,http://ecx.images-amazon.com/images/I/31MTXxrguLL.jpg,Botany (Quickstudy: Academic),Inc. BarCharts,156965.0,"April 26, 2001",4.56
2180,2180,2423,1465417303,0.73483825,66.09475777663711,5.493609999999999,43210,0.012451776649746192,248,247,245,150,87,154,http://ecx.images-amazon.com/images/I/5148dYfhbGL.jpg,"DK Workbooks: Science, Third Grade",DK Publishing,82592.0,"December 23, 2013",4.28
2181,2181,2424,1877283894,0.38336098,102.31422308385127,7.1927032,69516,0.02403456790123457,22,113,197,51,39,28,http://ecx.images-amazon.com/images/I/51e5-aOB3VL.jpg,Toroa: The Royal Albatross,Te Aorere Riddell,12188671.0,"November 11, 2003",0.0
2182,2182,2425,0807524964,0.6123549,99.55476202588459,5.9167633,63804,0.022504901960784314,217,72,60,250,246,239,http://ecx.images-amazon.com/images/I/51CFhLpfOPL.jpg,"Flicka, Ricka, Dicka and Their New Skates: Updated Edition with Paperdolls",Maj Lindman,112657.0,"September 1, 2011",4.69
2183,2183,2426,0761385797,0.5223462000000001,84.62468720878599,7.0733933,126453,0.0309672131147541,70,93,98,236,215,101,http://ecx.images-amazon.com/images/I/61PjcUEEXGL.jpg,Chelsea's Chinese New Year (Cloverleaf Books - Holidays and Special Days),Lisa Bullard,73989.0,"April 1, 2012",4.82
2184,2184,2427,0547576986,0.24568962,44.13024124547762,6.9179034,80725,0.03030992736077482,29,21,14,113,91,66,http://ecx.images-amazon.com/images/I/51nUkHnMtRL.jpg,The Frog Scientist (Scientists in the Field Series),Pamela S. Turner,228052.0,"September 13, 2011",4.71
2185,2185,2428,1561457876,0.49034417,67.18047998361932,6.7830710000000005,82527,0.013229357798165135,213,136,109,74,107,81,http://ecx.images-amazon.com/images/I/51YV0PPg0bL.jpg,Martina the Beautiful Cockroach,Carmen Agra Deedy,56292.0,"March 1, 2014",4.81
2186,2186,2430,083887603X,0.80477256,77.95078979676173,5.592226,27833,0.0065249343832021,236,236,232,229,242,64,http://ecx.images-amazon.com/images/I/41OGPoWiRML.jpg,"Wordly Wise 3000 : Systematic Academic Vocabulary Development, Book 3",Kenneth Hodkinson,32873.0,"August 1, 2012",4.75
2187,2187,2431,0385389574,0.5673691999999999,43.554260822584546,7.1995005999999995,85114,0.03152027027027027,252,251,245,176,170,132,http://ecx.images-amazon.com/images/I/51Bhg8Rv6eL.jpg,Magic Tree House Volumes 21-24 Boxed Set: American History Quartet,Mary Pope Osborne,3803.0,"September 23, 2014",4.89
2188,2188,2432,0761135952,0.7427081999999999,85.43337005951025,5.380718,51045,0.01097897897897898,254,253,251,187,163,96,http://ecx.images-amazon.com/images/I/51BpglpQL%2BL.jpg,The Kids' Book of Questions: Revised for the New Century,Gregory Stock Ph.D.,986795.0,"November 1, 2004",4.38
2189,2189,2433,0375868844,0.49406865,62.028514754679016,7.2636538,90224,0.030997050147492624,68,109,144,121,155,190,http://ecx.images-amazon.com/images/I/51pVpdq6H5L.jpg,Ballpark Mysteries #5: The All-Star Joker (A Stepping Stone Book(TM)),David A. Kelly,23653.0,"June 12, 2012",4.79
2190,2190,2434,0786814543,0.7773646,32.29052701657705,6.2956347,46159,0.021003039513677813,250,234,198,110,82,69,http://ecx.images-amazon.com/images/I/51-KqWtjyaL.jpg,The Birchbark House,Louise Erdrich,20344.0,"June 3, 2002",4.54
2191,2191,2435,054532789X,0.6209306,58.60862458767141,7.4347534,80967,0.0160932944606414,54,89,149,246,231,210,http://ecx.images-amazon.com/images/I/51EnjeacEoL.jpg,Gold Medal Summer,Donna Freitas,699331.0,"April 29, 2014",4.68
2192,2192,2436,0061137634,0.7120955,124.82446467693457,5.824503,82103,0.024589285714285716,231,177,39,251,247,239,http://ecx.images-amazon.com/images/I/61H2o3Yl-AL.jpg,Mouse Cookies & More: A Treasury (If You Give...),Laura Numeroff,14958.0,"October 6, 2015",4.69
2193,2193,2437,0399217185,0.8867301,25.109798427646197,4.8227677,38037,0.011510752688172044,253,253,249,216,221,232,http://ecx.images-amazon.com/images/I/41MXFgmlAVL.jpg,Chinese Mother Goose Rhymes,Ed Young,7138209.0,1989,3.33
2194,2194,2438,1562396935,0.6028840999999999,52.29984033376172,7.3156734,51032,0.009237333333333335,66,87,153,235,232,234,http://ecx.images-amazon.com/images/I/41ImAFFncTL.jpg,Tennis (100 Unforgettable Moments in Sports),Bob Italia,11224824.0,"September 1, 1996",0.0
2195,2195,2439,0822599244,0.5909262,89.01455780682846,7.469937299999999,86693,0.022303030303030304,213,179,83,223,201,100,http://ecx.images-amazon.com/images/I/51oDugWP-DL.jpg,Motorcycles (Pull Ahead Books),Lee Sullivan Hill,488293.0,"January 1, 2004",4.15
2196,2196,2440,1481402633,0.69481593,65.72748784515039,7.0906020000000005,94670,0.023988059701492537,184,221,233,149,208,220,http://ecx.images-amazon.com/images/I/51MVSXiy-UL.jpg,Wish upon a Starfish (Mermaid Tales),Debbie Dadey,138458.0,"September 1, 2015",4.84
2197,2197,2441,1405437812,0.5622782,51.035784242504185,6.827082000000001,63746,0.014411609498680741,191,148,99,97,117,169,http://ecx.images-amazon.com/images/I/51ZQ2T3KWSL.jpg,I Love You Daddy,Jillian Harker,36742.0,"June 15, 2012",4.67
2198,2198,2442,1550748149,0.54977024,95.16325055147949,6.803745299999999,48757,0.017621761658031088,220,230,234,18,134,192,http://ecx.images-amazon.com/images/I/51x5O4Y9YsL.jpg,To the Top of Everest (Kids Can Do It),Laurie Skreslet,3609246.0,"August 1, 2003",4.43
2199,2199,2443,0778730247,0.39843702,71.8090881403885,7.5644407000000005,84317,0.020967088607594938,32,39,47,99,91,72,http://ecx.images-amazon.com/images/I/510kleSJnKL.jpg,Monster Trucks (Vehicles on the Move),Lynn Peppas,3514821.0,"April 15, 2012",0.0
2200,2200,2444,1404803556,0.45429182,112.2697197069732,6.967739999999999,80133,0.01994160583941606,228,182,15,109,60,134,http://ecx.images-amazon.com/images/I/61PASdUwz6L.jpg,Mexico ABCs: A Book About the People and Places of Mexico (Country ABCs),Sarah Heiman,421998.0,"September 1, 2002",3.6
2201,2201,2445,1580372155,0.5919884,81.34602154006973,7.4556937,122997,0.038881443298969066,218,168,85,244,221,168,http://ecx.images-amazon.com/images/I/61gUpGyO4ML.jpg,"America in the 1960s & 1970s, Grades 4 - 7 (American History Series)",Cindy Barden,2232403.0,"January 1, 2002",0.0
2202,2202,2446,1410950085,0.36630547,77.24802673580652,7.3726673,93670,0.025213930348258702,54,92,154,136,139,190,http://ecx.images-amazon.com/images/I/51WLrahTzAL.jpg,Amazing Bike Tricks (Try This at Home!),Ellen Labrecque,2889334.0,"January 1, 2013",0.0
2203,2203,2448,0753467100,0.6648435,62.81279657642374,7.652591999999999,116766,0.052480392156862746,233,225,205,185,167,124,http://ecx.images-amazon.com/images/I/61MWzyxJ7PL.jpg,Through Time: Olympics,Richard Platt,3489810.0,"June 19, 2012",2.0
2204,2204,2449,1426307128,0.5941003,118.514308994755,6.385703599999999,52559,0.012984984984984986,66,173,228,253,215,0,http://ecx.images-amazon.com/images/I/51CvoALvD7L.jpg,National Geographic Readers: Planes,Amy Shields,29925.0,"September 14, 2010",4.12
2205,2205,2450,0896867013,0.34301770000000004,17.9379120384976,3.1379902000000004,4233,0.00485885885885886,126,153,148,0,0,0,http://ecx.images-amazon.com/images/I/41m-pjK8pBL.jpg,Cobra: The Total Performer! (Cool Classics),Jay Schleifer,672933.0,"May 1, 1993",0.0
2206,2206,2451,0689716575,0.46501932,81.46752610607052,6.3998704,68657,0.02307780979827089,2,2,90,248,240,209,http://ecx.images-amazon.com/images/I/51gVpwaQlUL.jpg,Abigail Adams: Girl of Colonial Days (Childhood of Famous Americans),Jean Brown Wagoner,84648.0,"October 31, 1992",4.85
2207,2207,2452,0805065385,0.6936514,86.22291866929845,6.8377604000000005,35965,0.0181645885286783,251,250,218,222,66,52,http://ecx.images-amazon.com/images/I/516fmWKU%2B2L.jpg,Salaam: A Muslim American Boy's Story,Tricia Brown,3317382.0,"April 4, 2006",4.2
2208,2208,2453,0689834497,0.7732173000000001,44.719773214748834,6.4707904,50749,0.02993313069908815,249,246,241,133,94,126,http://ecx.images-amazon.com/images/I/51cMU2Ea1dL.jpg,Henry And Mudge And The Snowman Plan,Cynthia Rylant,16657.0,"October 1, 2000",4.88
2209,2209,2454,0689814747,0.60653836,52.398901951861106,6.788009599999999,80527,0.030762886597938143,124,177,194,125,171,124,http://ecx.images-amazon.com/images/I/51Y7aqDS2yL.jpg,Cinderella,Marcia Brown,61781.0,"April 1, 1997",4.49
2210,2210,2455,1432961292,0.31015447,29.712597268602465,7.5812755,19558,0.0643879173290938,100,103,71,31,31,17,http://ecx.images-amazon.com/images/I/31ow3dVfL7L.jpg,Liberia (Countries Around the World),Robin S. Doak,2971208.0,"February 1, 2012",0.0
2211,2211,2456,0679887199,0.62811273,78.12994167866587,7.400720599999999,88431,0.025289552238805968,118,187,171,198,228,244,http://ecx.images-amazon.com/images/I/51Hv3RavB5L.jpg,"The Berenstain Bears by the Sea (Step-Into-Reading, Step 2)",Stan Berenstain,118777.0,"June 9, 1998",4.65
2212,2212,2457,0888993056,0.5990605,103.05222051385029,5.9035416,10450,0.028092334494773517,204,179,106,208,81,14,http://ecx.images-amazon.com/images/I/21H0EKV57JL.jpg,What the Aztecs Told Me,Krystyna Libura,6159812.0,"August 13, 1997",0.0
2213,2213,2458,0316930741,0.8117052,74.91326106487574,5.8010225,68632,0.018256410256410255,253,251,236,126,186,112,http://ecx.images-amazon.com/images/I/51uC3K0hKML.jpg,The Lady with the Alligator Purse,Nadine Bernard Westcott,78616.0,"April 1, 1998",4.69
2214,2214,2460,1885394500,0.69551253,41.31167523620131,7.2677309999999995,46603,0.034675496688741723,245,232,173,182,165,135,http://ecx.images-amazon.com/images/I/51O0wdQeBXL.jpg,Miracle of Tears,Queen of Romania Sulamith Wulfing,1545422.0,"November 1, 2001",5.0
2215,2215,2461,144242365X,0.7455012,70.16138696108553,6.3101144,59507,0.013251046025104605,249,230,179,217,165,95,http://ecx.images-amazon.com/images/I/510g8KXb5dL.jpg,Grandfather Gandhi,Arun Gandhi,150131.0,"March 11, 2014",4.78
2216,2216,2462,0822575213,0.41083562,34.0531456370772,7.4558606,68150,0.023586402266288952,40,29,20,200,213,199,http://ecx.images-amazon.com/images/I/51GUyqXquiL.jpg,The Iranian Revolution (Pivotal Moments in History),Brendan January,2876231.0,"December 15, 2007",3.5
2217,2217,2463,0140566783,0.55463314,53.50987303094945,7.3360634000000005,52633,0.03690983606557377,209,154,131,122,93,83,http://ecx.images-amazon.com/images/I/61Pk9406H-L.jpg,"Rimshots: Basketball Pix, Rolls, and Rhythms (Picture Puffins)",Charles R. Smith,299536.0,"April 3, 2000",4.02
2218,2218,2464,0385753500,0.28433797,53.62617259800372,5.9427986,45207,0.02204833836858006,12,10,9,20,8,12,http://ecx.images-amazon.com/images/I/51SGLnQVpQL.jpg,"The Sixth Man (The Triple Threat, 2)",John Feinstein,870584.0,"August 4, 2015",4.64
2219,2219,2465,1419707965,0.48045436,61.579214170371415,7.4632397,47056,0.02388376753507014,66,83,100,99,102,101,http://ecx.images-amazon.com/images/I/61d0O3oWbXL.jpg,The Girl from the Tar Paper School: Barbara Rose Johns and the Advent of the Civil Rights Movement,Teri Kanefield,229517.0,"January 7, 2014",4.75
2220,2220,2466,0449810631,0.6868426999999999,66.11777579947778,7.404367999999999,81721,0.02125388601036269,247,242,202,117,88,64,http://ecx.images-amazon.com/images/I/51mwQMUOyTL.jpg,Boys of Steel: The Creators of Superman,Marc Tyler Nobleman,216065.0,"June 11, 2013",4.52
2221,2221,2467,1771470089,0.41429037,129.27611101101334,4.142511,52371,0.009691542288557214,226,42,19,237,39,25,http://ecx.images-amazon.com/images/I/51DaMP1mNwL.jpg,How to Make a Universe with 92 Ingredients: An Electrifying Guide to the Elements,Adrian Dingle,195064.0,"October 15, 2013",5.0
2222,2222,2468,089490597X,0.6871706,67.35030956343722,5.8889303,48143,0.009406528189910978,224,233,237,234,240,237,http://ecx.images-amazon.com/images/I/515u11CZoDL.jpg,Sports Great Steffi Graf (Sports Great Books),Ron Knapp,8624320.0,"April 1, 1995",1.0
2223,2223,2470,1449464890,0.5747139,123.75615881567371,6.233555,64674,0.020558558558558558,64,186,235,3,164,228,http://ecx.images-amazon.com/images/I/51WU9k-D4vL.jpg,Big Nate's Greatest Hits,Lincoln Peirce,15302.0,"January 6, 2015",4.88
2224,2224,2471,1416949666,0.27287963,74.60117410987765,7.1593018,48550,0.04683229813664596,4,55,36,8,97,82,http://ecx.images-amazon.com/images/I/510GEaRpWHL.jpg,Greenwitch (The Dark Is Rising Sequence),Susan Cooper,2061171.0,"May 8, 2007",4.49
2225,2225,2472,1616892889,0.135724,27.707549715718347,3.6752860000000003,31840,0.011280193236714977,5,3,2,186,159,132,http://ecx.images-amazon.com/images/I/41tIBLQmCOL.jpg,Nocturne: Creatures of the Night,Traer Scott,162351.0,"September 2, 2014",4.63
2226,2226,2473,0060560665,0.79177964,46.811239275863706,4.9074717,51856,0.015858870967741936,243,216,230,248,237,231,http://ecx.images-amazon.com/images/I/516tLmIiTyL.jpg,Lilly's Chocolate Heart,Kevin Henkes,122911.0,"December 16, 2003",4.4
2227,2227,2474,0061857769,0.6572163000000001,92.3596376088278,6.813725999999999,97205,0.020262376237623763,246,232,105,101,151,203,http://ecx.images-amazon.com/images/I/51q9Smmke-L.jpg,Wemberly Worried,Kevin Henkes,16124.0,"April 27, 2010",4.48
2228,2228,2476,1493654179,0.6844180000000001,53.93488721203987,5.8127675000000005,34778,0.011756476683937823,134,203,192,144,209,201,http://ecx.images-amazon.com/images/I/51fNFcvfiPL.jpg,Wo xiao ma?: You Philipp Winterberg he Nadja Wichmann suozhe de tupian gushi (Simplified Chinese) (Chinese Edition),Philipp Winterberg,6910381.0,"November 2, 2013",0.0
2229,2229,2477,0761385754,0.6204516999999999,62.38247183266037,7.550505599999999,98106,0.04276777251184834,204,161,96,236,222,194,http://ecx.images-amazon.com/images/I/616liNz6OqL.jpg,"From Sheep To Sweater (Start to Finish, Second Series: Everyday Products)",Robin Nelson,259750.0,"January 1, 2013",4.27
2230,2230,2478,0448479133,0.46836734,42.81475804487439,7.382791,64719,0.03094252873563218,108,96,71,183,156,120,http://ecx.images-amazon.com/images/I/51bGZxuBKYL.jpg,Who Was Isaac Newton?,Janet Pascal,17561.0,"October 30, 2014",4.69
2231,2231,2479,1620070855,0.37710562,20.740833811444997,7.8484817,28766,0.06342942942942942,22,35,38,73,100,103,http://ecx.images-amazon.com/images/I/612nXEiCZ4L.jpg,"Fade (The Ragnarok Prophesies, Book One)",A.K. Morgen,4873914.0,"September 7, 2012",4.23
2232,2232,2480,081187513X,0.5727064000000001,79.26357447183383,7.1237435,74639,0.00831726907630522,73,156,212,242,223,186,http://ecx.images-amazon.com/images/I/51vBIS6YQKL.jpg,Little Turkey: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks,26705.0,"September 22, 2010",4.51
2233,2233,2481,1579121020,0.7485021,96.20892500688817,6.271962,78663,0.02726819126819127,237,163,80,253,251,246,http://ecx.images-amazon.com/images/I/61U6rPObJiL.jpg,State Shapes : Texas,Erik Bruun,785424.0,"November 1, 2000",4.63
2234,2234,2483,1250040965,0.43103966,83.20253454310006,7.260068400000001,97968,0.025339805825242718,92,72,150,227,149,60,http://ecx.images-amazon.com/images/I/6166Ng%2BDj0L.jpg,Bedtime Math: This Time It's Personal (Bedtime Math Series),Laura Overdeck,8497.0,"March 11, 2014",4.75
2235,2235,2484,037585696X,0.51660305,51.569671550732004,7.8179746,90637,0.03665882352941177,186,157,119,123,92,73,http://ecx.images-amazon.com/images/I/51355KBSSDL.jpg,A Spotlight for Harry (A Stepping Stone Book(TM)),Eric A. Kimmel,2023409.0,"September 28, 2010",5.0
2236,2236,2486,0312377061,0.3332579,144.6613839220719,5.896148,31799,0.012011834319526626,250,21,33,16,2,1,http://ecx.images-amazon.com/images/I/51PmE-CM1sL.jpg,"For Boys Only: The Biggest, Baddest Book Ever",Marc Aronson,1049.0,"November 27, 2007",4.57
2237,2237,2487,0884483525,0.79704994,54.030660376560725,5.3760295,69928,0.02263438256658596,253,251,248,209,142,102,http://ecx.images-amazon.com/images/I/51EeO83ih6L.jpg,Before We Eat: From Farm to Table,Pat Brisson,672699.0,"January 5, 2014",4.53
2238,2238,2488,1630472611,0.51552236,81.14970075955883,7.769006699999999,115542,0.022340000000000002,215,139,79,129,82,44,http://ecx.images-amazon.com/images/I/61IabmxSesL.jpg,It's Not About You Mr. Santa Claus: A Love Letter About the True Meaning of Christmas (Morgan James Kids),Soraya Diase Coffelt,84735.0,"November 4, 2014",4.51
2239,2239,2489,0547576951,0.7782003000000001,105.67832142357166,5.737292,62431,0.023568627450980397,250,246,241,3,193,242,http://ecx.images-amazon.com/images/I/51g27evhbKL.jpg,Mr. Putter & Tabby Clear the Decks,Cynthia Rylant,376822.0,"September 13, 2011",4.8
2240,2240,2490,1403488177,0.5540814000000001,33.78734204119317,7.235778,45269,0.04323655913978495,170,158,145,115,107,98,http://ecx.images-amazon.com/images/I/51vyiz9v%2BDL.jpg,The Ancient Egyptians (History Opens Windows),Jane Shuter,1730186.0,"September 13, 2006",4.0
2241,2241,2491,0824603931,0.6931044,118.73539733252704,7.0427713,83606,0.01884181205101891,246,230,48,144,89,40,http://ecx.images-amazon.com/images/I/51XC2FN9C9L.jpg,A Child's First Book of Jewish Holidays,Alfred J. Kolatch,430600.0,"January 1, 1997",3.5
2242,2242,2492,0595477399,0.26486114,47.162221146396284,7.2422314,42758,0.009825825825825826,18,44,40,45,111,99,http://ecx.images-amazon.com/images/I/41ocQPqYHTL.jpg,"Fishing Techniques for Parents and their Kids: Stories, myths and legends",Van Graef,14615474.0,"March 26, 2008",0.0
2243,2243,2493,0486404625,0.6164753000000001,70.32725181823471,7.6042323000000005,105207,0.04072086720867209,138,164,45,134,108,34,http://ecx.images-amazon.com/images/I/61D5th2tsWL.jpg,"10 Easter Fun Books: Stickers, Stencils, Tattoos and More (Dover Little Activity Books)",Dover,2444259.0,"August 31, 1998",3.68
2244,2244,2494,0782128696,0.4370844,103.07152268789824,6.6903067,68771,0.01992025518341308,232,137,68,9,7,4,http://ecx.images-amazon.com/images/I/514QDN1X4SL.jpg,MechCommander 2: Sybex Official Strategies & Secrets,David Ellis,3730199.0,"June 1, 2001",5.0
2245,2245,2496,0694004782,0.7697137,87.51219862324498,5.751688,50907,0.014095238095238096,252,251,114,251,250,229,http://ecx.images-amazon.com/images/I/51TwRRA3Y9L.jpg,My Soccer Book:  A Write-in-Me Book for Young Players,Tom Ettinger,7315287.0,"October 1, 1993",4.81
2246,2246,2497,0375839410,0.70945024,47.80256167219997,7.4724207,105467,0.05289371980676329,242,236,200,232,239,249,http://ecx.images-amazon.com/images/I/610lu0oCO4L.jpg,The Story of Jesus (Little Golden Book),Jane Werner Watson,16505.0,"January 9, 2007",4.67
2247,2247,2498,0310712505,0.68509835,100.84418384249142,7.148135000000001,131060,0.02485140562248996,190,226,240,225,159,76,http://ecx.images-amazon.com/images/I/61H9AwjDcCL.jpg,The Berenstain Bears: God Loves You! (Berenstain Bears/Living Lights),Mike Berenstain,20929.0,"September 28, 2008",4.68
2248,2248,2499,0486468933,0.67761034,144.95104893889118,6.225543,43937,0.016282666666666668,252,242,29,213,213,204,http://ecx.images-amazon.com/images/I/51dM2jyzoEL.jpg,How to Draw Animals (Dover How to Draw),Barbara Soloff Levy,3787.0,"May 19, 2008",4.7
2249,2249,2500,0525671994,0.74129176,36.87981919764326,6.9336243,53332,0.030572972972972973,245,222,190,188,154,128,http://ecx.images-amazon.com/images/I/51cCZxxr-4L.jpg,The Tongue-Cut Sparrow,Momoko Ishii,2893282.0,"September 3, 1987",0.0
2250,2250,2501,0544252888,0.6330369,56.89991321866467,7.492215600000001,78376,0.03230285714285714,129,98,66,195,152,102,http://ecx.images-amazon.com/images/I/51xIDVTVt-L.jpg,"Lives of the Writers: Comedies, Tragedies (and What the Neighbors Thought)",Kathleen Krull,181253.0,"July 1, 2014",4.26
2251,2251,2502,1421530546,0.6439446,76.39134014947349,7.346641,76514,0.0227987987987988,181,214,248,128,172,229,http://ecx.images-amazon.com/images/I/51EbW1dLXKL.jpg,"Pok̩mon Adventures, Vol. 1 (2nd Edition) (Pokemon)",Hidenori Kusaka,39332.0,"June 2, 2009",4.47
2252,2252,2503,1453696725,0.57211906,82.85350958715681,4.6406665,66073,0.013808,140,192,68,51,153,209,http://ecx.images-amazon.com/images/I/51ziqmOrCyL.jpg,Eat Lots of Colors: A Colorful Look at Healthy Nutrition for Children,Helen Marstiller,406529.0,"August 2, 2010",4.05
2253,2253,2504,1481426036,0.6900294,88.66188000310495,7.369802,78650,0.01649404761904762,251,244,218,30,180,152,http://ecx.images-amazon.com/images/I/51Mi002ug2L.jpg,Lost in Rome (mix),Cindy Callaghan,111328.0,"August 11, 2015",4.93
2254,2254,2505,0590451596,0.72128004,83.93387910703373,7.062574000000001,93354,0.025121076233183857,246,237,211,232,229,242,http://ecx.images-amazon.com/images/I/613CURn2OYL.jpg,. . . If You Were There When They Signed the Constitution,Elizabeth Levy,181423.0,"June 1, 1992",4.57
2255,2255,2507,0822565994,0.50264406,122.70053709798052,5.6796274,52054,0.009586046511627908,2,180,201,180,33,67,http://ecx.images-amazon.com/images/I/51Z0D46B5CL.jpg,Dallas Friday (Amazing Athletes),Jeff Savage,7371544.0,"January 24, 2007",0.0
2256,2256,2508,1589473531,0.6548321,114.57481777550673,6.610479,101504,0.026271794871794873,127,192,81,245,230,30,http://ecx.images-amazon.com/images/I/51CMkgzFyGL.jpg,First Grade Flash Action Combo (Flash Action Software),School Zone Interactive Staff,4433427.0,"April 25, 2003",0.0
2257,2257,2509,0761178139,0.52005285,104.50891176595344,5.8891907,47497,0.01653561253561254,5,162,98,7,171,102,http://ecx.images-amazon.com/images/I/51bQSyPW-hL.jpg,Star Wars Workbook: 2nd Grade Writing,Workman Publishing,62720.0,"June 17, 2014",4.73
2258,2258,2510,0060539712,0.6156658,66.44334621419615,7.640267,112240,0.03685169491525424,250,245,221,191,152,119,http://ecx.images-amazon.com/images/I/614m1PvWSPL.jpg,"Little Critter: Happy Halloween, Little Critter!",Mercer Mayer,161498.0,"September 7, 2004",4.54
2259,2259,2511,0547550758,0.7735424,141.4232009717034,3.7332025,66441,0.013967935871743487,252,239,13,248,242,1,http://ecx.images-amazon.com/images/I/51CmlMEDLzL.jpg,Jorge el curioso va a la biblioteca/Curious George Visits the Library (bilingual edition) (Spanish and English Edition),H. A. Rey,96436.0,"May 2, 2011",4.91
2260,2260,2512,1619635658,0.7088791,48.03498302182054,6.984789999999999,58813,0.02338036809815951,167,157,195,217,216,230,http://ecx.images-amazon.com/images/I/511hnuvMZjL.jpg,Princess Ponies 7: A Special Surprise,Chloe Ryder,60383.0,"September 8, 2015",5.0
2261,2261,2513,B00ANYAGH0,0.5967712,71.61926024255969,6.8285728,46249,0.018813253012048198,95,174,133,239,233,222,http://ecx.images-amazon.com/images/I/51vJqfKyA-L.jpg,French Colonies in the Americas (European Colonies in the Americas),Lewis K. Parker,14677614.0,September 2003,4.0
2262,2262,2514,0395562333,0.72431827,61.913202615243904,7.023768,92191,0.031946731234866826,250,247,232,202,226,243,http://ecx.images-amazon.com/images/I/51u3dt-7RsL.jpg,Tacky the Penguin,Helen Lester,11131.0,"August 17, 1990",4.84
2263,2263,2515,0761455248,0.53906363,78.63015498775206,7.376415,102218,0.03325,42,38,28,129,203,138,http://ecx.images-amazon.com/images/I/61EXN2YcJ8L.jpg,Boats: Speeding! Sailing! Cruising!,Patricia Hubbell,1180773.0,"March 1, 2009",4.12
2264,2264,2516,0671035991,0.43222910000000003,62.54762490536064,7.655742599999999,70838,0.016402684563758388,134,66,54,40,28,20,http://ecx.images-amazon.com/images/I/51Gad4sGP1L.jpg,All American Girls: The USA National Soccer Team,Marla Miller,3487159.0,"June 1, 1999",4.89
2265,2265,2517,0399246479,0.7879425,30.25685600927137,5.2630167000000005,27371,0.01474576271186441,241,241,241,108,76,54,http://ecx.images-amazon.com/images/I/51gwHcRi47L.jpg,My Very First Book of Animal Homes,Eric Carle,35043.0,"January 18, 2007",4.48
2266,2266,2518,006200400X,0.82064193,37.40899806607833,4.5721006,27168,0.014795865633074938,253,251,247,123,170,194,http://ecx.images-amazon.com/images/I/513bbVZbGTL.jpg,Hooray for Amanda & Her Alligator!,Mo Willems,55110.0,"April 26, 2011",4.77
2267,2267,2519,1880000539,0.4166399,73.50736382212379,7.4885592,136850,0.025535545023696683,139,85,43,66,83,144,http://ecx.images-amazon.com/images/I/51rs5ciRGlL.jpg,Sam and the Lucky Money,Karen Chinn,109405.0,"September 1, 1995",4.71
2268,2268,2520,143290342X,0.5891713000000001,67.16375605183185,7.201759,104004,0.02130114942528736,145,164,203,199,161,92,http://ecx.images-amazon.com/images/I/51w3bZRDUZL.jpg,Seguridad y las bicicletas (Spanish Edition),Sue Barraclough,7737348.0,"January 22, 2008",0.0
2269,2269,2521,1580238076,0.66043943,74.39664592640355,6.706707499999999,75771,0.020010638297872342,229,232,190,5,127,61,http://ecx.images-amazon.com/images/I/51kXrVMc8wL.jpg,Lullaby,Debbie Friedman,1428519.0,"November 30, 2014",4.01
2270,2270,2522,0375851976,0.5968649,69.87444201213526,7.729191,79292,0.03467867867867868,194,232,249,185,170,107,http://ecx.images-amazon.com/images/I/511C235hIOL.jpg,Too Many Cats (Step into Reading),Lori Haskins Houran,5484.0,"January 13, 2009",4.9
